pairs_id,indate_date,first_instrument,second_instrument,prime_instrument,boundary_unit_num,region_drift,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,up_boundary_5,up_boundary_4,up_boundary_3,up_boundary_2,up_boundary_1,down_boundary_1,down_boundary_2,down_boundary_3,down_boundary_4,down_boundary_5,today_fee,wait_window,favor_times,unfavor_times,abs_threshold,boundary_tick_lock,wait2_windows,after_tick,night_type,if_add,limitcoef,abs_threshold_after,kind,before_tick,before_cancel_flag,before_cancel_num,max_position,min_position,region_tick_lock,region_unit_num,If_SP,SP_InstrumentID
HC2306-2307,20220907_1,HC2306.XSGE,HC2307.XSGE,HC2306.XSGE,0,0,3,-8,-18,-28,-38,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,15,3,0,Null
HC2307-2308,20220907_1,HC2307.XSGE,HC2308.XSGE,HC2308.XSGE,0,0,-5,-15,-25,-35,-45,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,50,3,0,Null
HC2307-2309,20220907_1,HC2307.XSGE,HC2309.XSGE,HC2307.XSGE,0,0,10,5,5,4,3,2,1,0,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,5,0,20,3,0,Null
HC2308-2309,20220907_1,HC2308.XSGE,HC2309.XSGE,HC2309.XSGE,0,0,5,0,-5,-10,-15,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,13,3,0,Null
HC2309-2310,20220907_1,HC2309.XSGE,HC2310.XSGE,HC2310.XSGE,0,0,-10,-20,-30,-40,-50,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,35,3,0,Null
HC2310-2311,20220907_1,HC2310.XSGE,HC2311.XSGE,HC2310.XSGE,0,0,-10,-20,-30,-40,-50,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,35,3,0,Null
HC2311-2312,20220907_1,HC2311.XSGE,HC2312.XSGE,HC2311.XSGE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,30,3,0,Null
HC2312-2401,20220907_1,HC2312.XSGE,HC2401.XSGE,HC2312.XSGE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,30,3,0,Null
HC2401-2402,20220907_1,HC2401.XSGE,HC2402.XSGE,HC2401.XSGE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,30,3,0,Null
HC2402-2403,20220907_1,HC2402.XSGE,HC2403.XSGE,HC2403.XSGE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,30,3,0,Null
HC2403-2404,20220907_1,HC2403.XSGE,HC2402.XSGE4,HC2404.XSGE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,HC,0,1,1,9,0,30,3,0,Null
I2306-2307,20221017_0,I2306.XDCE,I2307.XDCE,I2306.XDCE,0,0,3.5,-1,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,11,1,0,SP i2306&i2307
I2307-2308,20221017_0,I2307.XDCE,I2308.XDCE,I2308.XDCE,0,0,4,-1,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,12,1,0,Null
I2308-2309,20221017_0,I2308.XDCE,I2309.XDCE,I2309.XDCE,0,0,4.5,-1,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,10,1,0,Null
I2309-2310,20221017_0,I2309.XDCE,I2310.XDCE,I2309.XDCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,11,1,0,Null
I2310-2311,20221017_0,I2310.XDCE,I2311.XDCE,I2310.XDCE,0,0,3,2,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,12,3,0,Null
I2311-2312,20221017_0,I2311.XDCE,I2312.XDCE,I2311.XDCE,0,0,3,2,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,12,3,0,Null
I2312-2401,20221017_0,I2312.XDCE,I2401.XDCE,I2312.XDCE,0,0,3.5,2,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,12,3,0,Null
I2401-2402,20221017_0,I2401.XDCE,I2402.XDCE,I2401.XDCE,0,0,0,-3,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,12,3,0,Null
I2402-2403,20221017_0,I2402.XDCE,I2403.XDCE,I2403.XDCE,0,0,0,-3,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,12,3,0,Null
I2403-2404,20221017_0,I2403.XDCE,I2404.XDCE,I2403.XDCE,0,0,0,-3,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,I,0,1,1,19,0,12,3,0,Null
IC2306-2309,20221017_0,IC2306.CCFX,IC2309.CCFX,IC2306.CCFX,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,1,3000000,3,1,50,99999,2000,10,1,0,5,8,IC,0,1,1,100,0,20,8,0,Null
IC2309-2312,20221017_0,IC2309.CCFX,IC2312.CCFX,IC2309.CCFX,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,1,3000000,3,1,50,99999,2000,10,1,0,5,8,IC,0,1,1,100,0,20,8,0,Null
IF2306-2309,20221017_0,IF2306.CCFX,IF2309.CCFX,IF2306.CCFX,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,0,3000000,3,1,50,99999,2000,10,1,0,5,8,IF,0,1,1,100,0,20,8,0,Null
IF2309-2312,20221017_0,IF2309.CCFX,IF2312.CCFX,IF2309.CCFX,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,0,3000000,3,1,50,99999,2000,10,1,0,5,8,IF,0,1,1,100,0,20,8,0,Null
IH2309-2312,20221017_0,IH2309.CCFX,IH2312.CCFX,IH2309.CCFX,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,0,3000000,3,1,50,99999,2000,10,1,0,5,8,IH,0,1,1,100,0,21,8,0,Null
IM2306-2309,20221017_0,IM2306.CCFX,IM2309.CCFX,IM2309.CCFX,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,1,3000000,3,1,50,99999,2000,10,1,0,5,8,IM,0,1,1,100,0,20,8,0,Null
IM2309-2312,20221017_0,IM2309.CCFX,IM2312.CCFX,IM2309.CCFX,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,1,3000000,3,1,50,99999,2000,10,1,0,5,8,IM,0,1,1,100,0,20,8,0,Null
L2306-2307,20220915_0,L2306.XDCE,L2307.XDCE,L2306.XDCE,0,0,0,-5,-10,-15,-20,-30,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,L,0,1,1,7,0,25,3,0,SP l2306&l2307
L2306-2308,20220915_0,L2306.XDCE,L2308.XDCE,L2306.XDCE,0,0,5,0,-20,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,L,0,1,1,7,0,25,3,0,SP l2306&l2308
L2307-2308,20220915_0,L2307.XDCE,L2308.XDCE,L2307.XDCE,0,0,0,-5,-10,-15,-20,-30,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,L,0,1,1,7,0,25,3,0,Null
L2308-2309,20220915_0,L2308.XDCE,L2309.XDCE,L2309.XDCE,0,0,0,-5,-10,-20,-30,-40,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,L,0,1,1,7,0,25,3,0,Null
L2309-2310,20220915_0,L2309.XDCE,L2310.XDCE,L2309.XDCE,0,0,0,-5,-10,-15,-20,-30,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,L,0,1,1,7,0,25,3,0,Null
L2310-2311,20220915_0,L2310.XDCE,L2311.XDCE,L2310.XDCE,0,0,0,-5,-10,-15,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,L,0,1,1,7,0,25,3,0,Null
L2311-2312,20220915_0,L2311.XDCE,L2312.XDCE,L2311.XDCE,0,0,0,-5,-10,-15,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,L,0,1,1,7,0,25,3,0,Null
L2312-2401,20220915_0,L2312.XDCE,L2401.XDCE,L2312.XDCE,0,0,0,-5,-10,-15,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,L,0,1,1,7,0,25,3,0,Null
LU2307-2306,20221017_0,LU2307.XINE,LU2306.XINE,LU2306.XINE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,5,32,LU,0,1,1,14,0,25,3,0,Null
M2307-2308,20221017_0,M2307.XDCE,M2308.XDCE,M2307.XDCE,0,0,-60,-70,-80,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,5,32,M,0,1,1,14,0,50,3,0,SP m2307&m2308
M2307-2309,20221017_0,M2307.XDCE,M2309.XDCE,M2309.XDCE,0,0,-50,-60,-70,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,5,32,M,0,1,1,14,0,50,3,0,SP m2307&m2309
M2308-2309,20221017_0,M2308.XDCE,M2309.XDCE,M2309.XDCE,0,0,0,-5,-10,-20,-30,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,5,32,M,0,1,1,14,0,15,3,0,Null
M2309-2311,20221017_1,M2309.XDCE,M2311.XDCE,M2309.XDCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,5,32,M,0,1,1,14,0,10,3,0,Null
M2311-2312,20221017_1,M2311.XDCE,M2312.XDCE,M2311.XDCE,0,0,-40,-50,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,5,32,M,0,1,1,14,0,30,2,0,Null
M2312-2401,20221017_1,M2312.XDCE,M2401.XDCE,M2401.XDCE,0,0,0,-5,-10,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,5,32,M,0,1,1,14,0,15,3,0,Null
M2401-2403,20221017_1,M2312.XDCE,M2401.XDCE,M2401.XDCE,0,0,0,-10,-20,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,5,32,M,0,1,1,14,0,15,3,0,Null
MA2306-2307,20220906_2,MA2306.XZCE,MA2307.XZCE,MA2306.XZCE,0,0,0,-10,-20,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,5,32,MA,0,1,1,6,0,30,1,0,SPD MA306&MA307
MA2307-2308,20220906_2,MA2307.XZCE,MA2308.XZCE,MA2307.XZCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,5,32,MA,0,1,1,6,0,30,3,0,SPD MA307&MA308
MA2308-2309,20220906_2,MA2308.XZCE,MA2309.XZCE,MA2309.XZCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,5,32,MA,0,1,1,6,0,30,3,0,SPD MA308&MA309
MA2309-2310,20220906_2,MA2309.XZCE,MA2310.XZCE,MA2309.XZCE,0,0,-14,-20,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,5,32,MA,0,1,1,6,0,30,3,0,SPD MA309&MA310
MA2310-2311,20220906_2,MA2310.XZCE,MA2311.XZCE,MA2311.XZCE,0,0,-20,-22,-25,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,5,32,MA,0,1,1,6,0,30,3,0,SPD MA310&MA311
MA2311-2312,20221017_1,MA2311.XZCE,MA2312.XZCE,MA2311.XZCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,5,32,MA,0,1,1,6,0,30,1,0,SPD MA311&MA312
MA2312-2401,20220906_2,MA2312.XZCE,MA2401.XZCE,MA2401.XZCE,0,0,-5,-15,-25,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,1,5,32,MA,0,1,1,6,0,30,3,0,SPD MA312&MA401
NR2307-2308,20220906_1,NR2307.XINE,NR2308.XINE,NR2307.XINE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,0,8,8,NR,0,1,1,14,0,10,1,0,Null
NR2309-2310,20220906_1,NR2309.XINE,NR2310.XINE,NR2309.XINE,0,0,-65,-80,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,10,1,1,8,8,NR,0,1,1,14,0,18,1,0,Null
OI2307-2309,20221017_1,OI2307.XZCE,OI2309.XZCE,OI2309.XZCE,0,0,-5,-10,-20,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,32,OI,0,1,1,28,0,50,3,0,Null
OI2309-2311,20221017_1,OI2309.XZCE,OI2311.XZCE,OI2309.XZCE,0,0,-5,-12,-20,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,32,OI,0,1,1,28,0,18,3,0,Null
OI2311-2401,20221017_1,OI2311.XZCE,OI2401.XZCE,OI2311.XZCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,32,OI,0,1,1,28,0,20,3,0,Null
PB2306-2307,20221017_0,PB2306.XSGE,PB2307.XSGE,PB2306.XSGE,0,0,-15,-25,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,5,8,PB,0,1,1,8,0,15,2,0,Null
PF2306-2307,20220908_2,PF2306.XZCE,PF2307.XZCE,PF2306.XZCE,0,0,0,-10,-20,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,PF,0,1,1,19,0,40,3,0,Null
PF2306-2309,20220908_2,PF2306.XZCE,PF2309.XZCE,PF2309.XZCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,PF,0,1,1,19,0,40,3,0,Null
PF2307-2308,20220908_2,PF2307.XZCE,PF2308.XZCE,PF2307.XZCE,0,0,0,-10,-20,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,PF,0,1,1,19,0,40,3,0,SPD PF307&PF308
PF2308-2309,20220908_2,PF2308.XZCE,PF2309.XZCE,PF2309.XZCE,0,0,0,-10,-20,-40,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,PF,0,1,1,19,0,40,3,0,SPD PF308&PF309
PF2309-2310,20220908_2,PF2309.XZCE,PF2310.XZCE,PF2309.XZCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,PF,0,1,1,19,0,40,3,0,Null
PF2310-2311,20220908_2,PF2310.XZCE,PF2311.XZCE,PF2310.XZCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,PF,0,1,1,19,0,40,3,0,Null
PF2311-2312,20220908_2,PF2311.XZCE,PF2312.XZCE,PF2311.XZCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,PF,0,1,1,19,0,40,3,0,Null
PF2312-2401,20220908_2,PF2312.XZCE,PF2401.XZCE,PF2312.XZCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,20,1,0,8,16,PF,0,1,1,19,0,40,3,0,Null
PG2306-2307,20220905_0,PG2306.XDCE,PG2307.XDCE,PG2306.XDCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PG,0,1,1,9,0,30,0,0,Null
PG2307-2308,20220905_0,PG2307.XDCE,PG2308.XDCE,PG2307.XDCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PG,0,1,1,9,0,30,0,0,Null
PG2308-2309,20220905_0,PG2308.XDCE,PG2309.XDCE,PG2309.XDCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PG,0,1,1,9,0,100,1,0,Null
PG2309-2308,20220905_0,PG2309.XDCE,PG2308.XDCE,PG2309.XDCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PG,0,1,1,9,0,20,0,0,Null
PP2306-2309,20220915_2,PP2306.XDCE,PP2309.XDCE,PP2306.XDCE,0,0,-5,-10,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PP,0,1,1,19,0,50,3,0,Null
PP2307-2308,20220915_2,PP2307.XDCE,PP2308.XDCE,PP2307.XDCE,0,0,-8,-9,-10,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PP,0,1,1,19,0,24,1,0,Null
PP2308-2309,20220915_2,PP2308.XDCE,PP2309.XDCE,PP2309.XDCE,0,0,7,6,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PP,0,1,1,19,0,10,1,0,Null
PP2309-2310,20220915_2,PP2309.XDCE,PP2310.XDCE,PP2309.XDCE,0,0,2,-5,-10,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PP,0,1,1,19,0,20,1,0,Null
PP2310-2311,20220915_2,PP2310.XDCE,PP2311.XDCE,PP2310.XDCE,0,0,2,1,0,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,PP,0,1,1,19,0,25,3,0,Null
PP2311-2312,20220915_2,PP2311.XDCE,PP2312.XDCE,PP2311.XDCE,0,0,-5,-10,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PP,0,1,1,19,0,35,3,0,Null
PP2312-2401,20220915_2,PP2312.XDCE,PP2401.XDCE,PP2312.XDCE,0,0,-5,-10,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PP,0,1,1,19,0,35,3,0,Null
PP2401-2402,20220915_2,PP2401.XDCE,PP2402.XDCE,PP2401.XDCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PP,0,1,1,19,0,35,3,0,Null
PP2402-2403,20220915_2,PP2402.XDCE,PP2403.XDCE,PP2403.XDCE,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,PP,0,1,1,19,0,35,3,0,Null
RB2307-2308,20220907_1,RB2307.XSGE,RB2308.XSGE,RB2308.XSGE,0,0,0,-5,-10,-15,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,6,0,16,3,0,Null
RB2308-2309,20220907_1,RB2308.XSGE,RB2309.XSGE,RB2309.XSGE,0,0,-8,-10,-15,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,RB,0,1,1,9,0,20,3,0,Null
RB2309-2310,20220907_1,RB2309.XSGE,RB2310.XSGE,RB2310.XSGE,0,0,-8,-10,-99999,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,RB,0,1,1,12,0,20,3,0,Null
RB2310-2311,20220907_1,RB2310.XSGE,RB2311.XSGE,RB2310.XSGE,0,0,5,0,-5,-10,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,6,0,25,2,0,Null
RB2311-2312,20220907_1,RB2311.XSGE,RB2312.XSGE,RB2311.XSGE,0,0,-12,-15,-20,-99999,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,1,8,32,RB,0,1,1,6,0,25,2,0,Null
RB2312-2401,20220907_1,RB2312.XSGE,RB2401.XSGE,RB2401.XSGE,0,0,5,0,-5,-10,-99999,-99999,-99999,-99999,99999,99999,99999,99999,99999,-99999,-99999,-99999,-99999,-99999,2,3000000,3,1,50,99999,2000,40,1,0,8,32,RB,0,1,1,6,0,25,1,0,Null
